Date,Close,High,Low,Open,Volume,Trade,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d%
2015-03-31,11.93288516998291,12.307048567137835,11.87575311892035,11.955290650020684,8274400,0,8355.0,1.2451410293579102,99699.25559520721,99700.50073623657,-0.2994992637634253,-0.4951270097554028
2015-04-01,11.837668418884276,11.893680856775864,11.76709305482639,11.885839149658322,3760000,0,8355.0,1.2451410293579102,98903.71963977812,98904.96478080748,-1.0950352191925194,-0.7979257371371951
2015-04-02,11.83654499053955,11.89255741047279,11.815259997466775,11.846626815880317,4303200,0,8355.0,1.2451410293579102,98894.33339595795,98895.5785369873,-1.1044214630126947,-0.009490164463410444
2015-04-06,11.9474458694458,11.96873000164935,11.731237957170183,11.77156695617258,2370400,0,8355.0,1.2451410293579102,99820.91023921967,99822.15538024902,-0.17784461975097754,0.9369244378454988
2015-04-07,11.934008598327637,12.026989440362147,11.934008598327637,11.936249574224451,3284800,0,8355.0,1.2451410293579102,99708.6418390274,99709.88698005676,-0.2901130199432389,-0.11246841922477602
2015-04-08,11.976573944091797,12.01130136487386,11.885833258498891,11.885833258498891,1878400,0,8355.0,1.2451410293579102,100064.27530288696,100065.52044391632,0.06552044391632261,0.3566682047595693
2015-04-09,12.025869369506836,12.032591442748538,11.921686208420518,11.97545852094458,1864800,0,8355.0,1.2451410293579102,100476.13858222961,100477.38372325897,0.4773837232589617,0.411593601387894
2015-04-10,12.078516006469728,12.078516006469728,11.994497391829652,12.011301285693976,1397600,0,8355.0,1.2451410293579102,100916.00123405458,100917.24637508394,0.9172463750839466,0.4377727957531885
2015-04-13,12.02810764312744,12.134530901596282,12.022506059131516,12.0785184803639,2140800,0,8355.0,1.2451410293579102,100494.83935832976,100496.08449935912,0.49608449935911736,-0.4173338956945716
2015-04-14,11.984417915344238,12.067316058713022,11.919443302174406,12.067316058713022,2583200,0,8355.0,1.2451410293579102,100129.81168270111,100131.05682373047,0.13105682373046879,-0.36322576889149527
2015-04-15,12.093077659606934,12.126685443818042,12.011300028538136,12.020262218285293,2560000,-1,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.9066639183814784
2015-04-16,12.068435668945312,12.09644187727374,12.039308972972886,12.061713597762967,2086400,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-17,11.88359546661377,11.986658116322086,11.844386942777096,11.986658116322086,2243200,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-20,12.077399253845217,12.09532364075861,11.94184928286946,11.94184928286946,2413600,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-21,12.087480545043944,12.162536983577906,12.078518352617936,12.137891381747243,1724000,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-22,12.203989028930664,12.219672441607706,12.062837460155398,12.119970380439987,2055200,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-23,12.233111381530762,12.27904197315703,12.146852636464123,12.159175436428164,1908000,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-24,12.302570343017578,12.345139483004091,12.25439961804358,12.341778873884351,2027200,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-27,12.330574035644531,12.401149376764373,12.301447338096567,12.33505513178127,4808000,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-28,12.344019889831545,12.402272442353906,12.231995027173104,12.35634269309852,1901600,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-29,12.286885261535645,12.34849926930041,12.201746138446628,12.277923068645904,1815200,0,0.0,101038.90898704529,0.0,101038.90898704529,1.038908987045284,0.0
2015-04-30,12.086360931396484,12.247676988004024,12.043791796316947,12.221910896586296,1813600,1,8359.0,9.017961502075195,101029.89102554321,101038.90898704529,1.038908987045284,0.0
2015-05-01,12.240957260131836,12.240957260131836,12.116610439811843,12.126692267939708,2328800,0,8359.0,9.017961502075195,102322.16173744202,102331.17969894409,2.331179698944097,1.2789832400748713
2015-05-04,12.249917984008787,12.31377211853042,12.244317253948688,12.265601395668009,1974400,0,8359.0,9.017961502075195,102397.06442832945,102406.08238983153,2.406082389831532,0.07319635238036692
2015-05-05,12.058354377746582,12.217429454242174,12.044911088515867,12.211828724740688,1913600,0,8359.0,9.017961502075195,100795.78424358368,100804.80220508575,0.8048022050857639,-1.5636573017705602
2015-05-06,11.990019798278809,12.130050863576248,11.904880671267064,12.08300063075994,2106400,0,8359.0,9.017961502075195,100224.57549381256,100233.59345531464,0.23359345531464015,-0.566648351344412
2015-05-07,12.076279640197754,12.113247192573224,11.977697221378332,11.977697221378332,1782400,0,8359.0,9.017961502075195,100945.62151241302,100954.6394739151,0.9546394739150976,0.719365627574664
2015-05-08,12.246557235717772,12.25663991720219,12.191665295534964,12.196146392341168,1459200,0,8359.0,9.017961502075195,102368.97193336485,102377.98989486693,2.3779898948669276,1.409891044501821
2015-05-11,12.198383331298828,12.259997327959056,12.197262843719114,12.239832824932218,3669600,0,8359.0,9.017961502075195,101966.2862663269,101975.30422782898,1.975304227828989,-0.39333226551084843
2015-05-12,12.13453197479248,12.184942816487348,12.03146931573349,12.137892583614564,1985600,0,8359.0,9.017961502075195,101432.55277729034,101441.57073879242,1.4415707387924304,-0.5233948484665629
2015-05-13,12.19278049468994,12.255514972480912,12.16701526577635,12.16701526577635,1553600,0,8359.0,9.017961502075195,101919.4521551132,101928.47011661528,1.9284701166152773,0.4799801247918456
2015-05-14,12.386587142944336,12.39330836018171,12.27008120096662,12.277922905970804,1894400,0,8359.0,9.017961502075195,103539.4819278717,103548.49988937378,3.5484998893737796,1.5893790723092716
2015-05-15,12.351858139038086,12.425794083265163,12.32273144358784,12.422433475075064,1465600,0,8359.0,9.017961502075195,103249.18218421936,103258.20014572144,3.258200145721446,-0.280351471979301
2015-05-18,12.415714263916016,12.438118891922928,12.310410631983626,12.328335018134574,2245600,0,8359.0,9.017961502075195,103782.95553207397,103791.97349357605,3.7919734935760507,0.5169307106857701
2015-05-19,12.400030136108398,12.450440973548876,12.385466359532735,12.425795371357808,1998400,0,8359.0,9.017961502075195,103651.8519077301,103660.86986923218,3.660869869232175,-0.12631383712150557
2015-05-20,12.396668434143066,12.460522554787,12.351858329991858,12.411231354752507,1648000,0,8359.0,9.017961502075195,103623.75144100189,103632.76940250397,3.632769402503966,-0.027108075365045448
2015-05-21,12.439237594604492,12.45604149053908,12.361940186114383,12.37874408204897,1892800,0,8359.0,9.017961502075195,103979.58705329895,103988.60501480103,3.9886050148010277,0.34336206042608897
2015-05-22,12.443717002868652,12.473963327703547,12.42579262172091,12.42579262172091,1516800,0,8359.0,9.017961502075195,104017.03042697906,104026.04838848114,4.026048388481129,0.03600718912883938
2015-05-26,12.271202087402344,12.422435462928783,12.221910880242229,12.401150468076596,2333600,0,8359.0,9.017961502075195,102574.97824859619,102583.99621009827,2.5839962100982605,-1.386241427721624
2015-05-27,12.480687141418455,12.4963705497728,12.292485386484689,12.304807331893112,2331200,0,8359.0,9.017961502075195,104326.06381511687,104335.08177661894,4.335081776618943,1.7069773368297625
2015-05-28,12.473966598510742,12.48516891232468,12.43475807282108,12.46612489337281,1590400,0,8359.0,9.017961502075195,104269.8867969513,104278.90475845337,4.278904758453361,-0.053842885067023616
2015-05-29,12.387707710266112,12.473966465866114,12.351859793633654,12.4627641521713,1908000,0,8359.0,9.017961502075195,103548.84875011443,103557.8667116165,3.5578667116165086,-0.691451495877371
2015-06-01,12.424674987792969,12.463883509509603,12.337294897662314,12.432516692136296,6289600,0,8359.0,9.017961502075195,103857.85822296143,103866.8761844635,3.866876184463508,0.29839304599381666
2015-06-02,12.395547866821287,12.45492089120028,12.31264973021751,12.4078706667507,1840800,0,8359.0,9.017961502075195,103614.38461875914,103623.40258026122,3.6234025802612146,-0.2344092872975989
2015-06-03,12.441476821899414,12.495249114092852,12.411230495134198,12.459401204191089,1481600,0,8359.0,9.017961502075195,103998.3047542572,104007.32271575928,4.007322715759276,0.37049558877464417
2015-06-04,12.324974060058594,12.432518672010197,12.29248760452112,12.40451245851238,1685600,0,8359.0,9.017961502075195,103024.45816802979,103033.47612953186,3.0334761295318646,-0.9363250209687979
2015-06-05,12.320490837097168,12.341774973022217,12.240952457887555,12.308168037765064,1622400,0,8359.0,9.017961502075195,102986.98290729523,102996.0008687973,2.9960008687972994,-0.03637192701083647
2015-06-08,12.165898323059082,12.333935595075594,12.140133086638338,12.333935595075594,1660000,0,8359.0,9.017961502075195,101694.74408245087,101703.76204395294,1.70376204395295,-1.2546495144898806
2015-06-09,12.144614219665527,12.18046213694965,12.042671197421502,12.156936166676594,2004000,0,8359.0,9.017961502075195,101516.83026218414,101525.84822368622,1.5258482236862214,-0.1749333718745194
2015-06-10,12.328336715698242,12.358583053140553,12.183824537514107,12.191666243864477,2019200,0,8359.0,9.017961502075195,103052.5666065216,103061.58456802368,3.0615845680236786,1.512655517000816
2015-06-11,12.330574035644531,12.39890925603685,12.31713074723431,12.355219637055754,1453600,0,8359.0,9.017961502075195,103071.26836395264,103080.28632545471,3.0802863254547175,0.018146196285862004
2015-06-12,12.242074966430664,12.28912519636685,12.224151435604291,12.258878864174084,1480800,0,8359.0,9.017961502075195,102331.50464439392,102340.522605896,2.3405226058959894,-0.7176578043478266
2015-06-15,12.174859046936035,12.186061359449049,12.063954700098378,12.152454421910008,2032800,0,8359.0,9.017961502075195,101769.64677333832,101778.6647348404,1.778664734840385,-0.549008209797075
2015-06-16,12.251035690307615,12.273440314824745,12.160295849927122,12.192782299072464,2648800,0,8359.0,9.017961502075195,102406.40733528136,102415.42529678343,2.4154252967834244,0.6256326545469593
2015-06-17,12.268960952758787,12.309289966333976,12.206227311500392,12.265600344074484,3784800,0,8359.0,9.017961502075195,102556.2446041107,102565.26256561278,2.5652625656127803,0.14630341903589805
2015-06-18,12.372024536132812,12.392189043040784,12.26560041729783,12.26560041729783,2449600,0,8359.0,9.017961502075195,103417.75309753418,103426.77105903625,3.42677105903626,0.8399612811134327
2015-06-19,12.282404899597168,12.385467559947212,12.280164778581648,12.375385733354664,1612800,0,8359.0,9.017961502075195,102668.62255573273,102677.6405172348,2.677640517234803,-0.7243100931516477
2015-06-22,12.364179611206056,12.401147152009248,12.338413526712635,12.373140947190183,1528000,0,8359.0,9.017961502075195,103352.17737007143,103361.1953315735,3.3611953315735077,0.6657289852935122
2015-06-23,12.370903968811035,12.400030668531256,12.329454467466173,12.400030668531256,1610400,0,8359.0,9.017961502075195,103408.38627529144,103417.40423679352,3.4174042367935087,0.05438105184416564
2015-06-24,12.302570343017578,12.400032280899447,12.299209733897836,12.342899361818224,1746400,0,8359.0,9.017961502075195,102837.18549728394,102846.20345878601,2.846203458786012,-0.5523255802279081
2015-06-25,12.272319793701172,12.36081865241611,12.253274924090128,12.349616340968284,2116800,0,8359.0,9.017961502075195,102584.3211555481,102593.33911705017,2.593339117050175,-0.2458664814371847
2015-06-26,12.153572082519531,12.26111580361852,12.109882472531863,12.233109599540196,1914400,0,8359.0,9.017961502075195,101591.70903778076,101600.72699928284,1.6007269992828421,-0.9675210167736648
2015-06-29,11.876873016357422,12.07851806777878,11.8667911911272,12.038189057494508,2638400,-1,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,-2.2764871496100625
2015-06-30,11.900403022766112,11.970978387371147,11.857833022642014,11.970978387371147,2086400,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-01,11.964252471923828,12.072915841689277,11.914961272047211,12.019144400625375,2590400,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-02,11.97433376312256,12.01130216138296,11.922802444948188,11.98889668303653,1870400,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-06,11.925045013427734,11.978817317815988,11.846627959821722,11.885836486624727,4091200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-07,11.927286148071287,11.939608950185342,11.698755347067683,11.929526269054849,2589600,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-08,11.72563934326172,11.851107466884748,11.716677151285433,11.823101257970098,2355200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-09,11.699874877929688,11.899278961746374,11.693152806165246,11.842146052498109,2257600,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-10,11.873513221740724,11.911602113922733,11.80853946043547,11.816381165490332,2271200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-13,12.048270225524902,12.063953632591671,11.967612215077756,11.968731847952824,2215200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-14,12.106524467468262,12.139011773745068,12.056113631162496,12.056113631162496,1871200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-15,12.109883308410645,12.153572921413966,12.076276374005865,12.121085619878905,1643200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-16,12.24879550933838,12.249915997041386,12.17485955989206,12.182701264449728,1649600,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-17,12.417951583862305,12.423553166941431,12.324970774710916,12.347376252345844,1808800,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-20,12.472846031188965,12.516536507743709,12.422435192006825,12.468365789437366,3020000,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-21,12.413474082946776,12.486290410653192,12.402271768226212,12.462765293335458,2304000,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-22,12.238712310791016,12.290243628485186,12.130048092197866,12.290243628485186,2449600,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-23,12.217430114746094,12.335056551499212,12.187183780693982,12.27232290772784,1948800,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-24,12.13341236114502,12.286886727638182,12.117728949057469,12.286886727638182,1952800,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-27,12.010181427001951,12.09307955847627,11.991137411810024,12.071795422836534,2407200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-28,12.131170272827148,12.154695387143684,11.978816418954771,12.076278339421895,1585600,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-29,12.195022583007812,12.21070599021705,12.067314350200254,12.130047979037204,1739200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-30,12.224153518676758,12.243197540513044,12.088603535229607,12.16477962257475,1436000,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-07-31,12.170377731323242,12.253275868041252,12.151333714926691,12.253275868041252,3980000,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-08-03,12.09756088256836,12.179339382704308,12.015783237114016,12.161415000056907,2959200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-08-04,12.02250862121582,12.08860373678988,11.979939479692831,12.080761175651586,2422400,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-08-05,12.140130996704102,12.235351930184738,12.068435174694097,12.091960286164728,2360800,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-08-06,12.013545989990234,12.198387183663897,11.9776980682527,12.159178652807514,2198400,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-08-07,12.023626327514648,12.037068761368882,11.940727330232246,12.007942918230238,1399200,0,0.0,99287.79950523376,0.0,99287.79950523376,-0.7122004947662353,0.0
2015-08-10,12.207348823547363,12.230873940993138,12.1244506685458,12.1244506685458,2100800,1,8133.0,5.431523323059082,99282.3679819107,99287.79950523376,-0.7122004947662353,0.0
2015-08-11,12.007940292358398,12.177097149032477,11.968730923039892,12.171496421045203,1635200,0,8133.0,5.431523323059082,97660.57839775085,97666.00992107391,-2.333990078926085,-1.6334228296341347
2015-08-12,12.066192626953123,12.088598102587234,11.807415579820074,11.93960489467605,2879200,0,8133.0,5.431523323059082,98134.34463500975,98139.77615833281,-1.8602238416671857,0.4850881464715906
2015-08-13,12.035948753356934,12.116606772696269,12.0157842485221,12.091961171822396,1441600,0,8133.0,5.431523323059082,97888.37121105194,97893.802734375,-2.1061972656249983,-0.2506358110711093
2015-08-14,12.09980297088623,12.113245404426838,11.995619837538095,11.995619837538095,1348000,0,8133.0,5.431523323059082,98407.69756221771,98413.12908554077,-1.5868709144592263,0.5304997218004814
2015-08-17,12.178221702575684,12.178221702575684,12.009063934741574,12.062836240398347,1436800,-1,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.6480634756323767
2015-08-18,12.102046966552734,12.152458672516458,12.083002943151351,12.13565477052855,1953600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-19,12.00234317779541,12.108766450668442,11.945210261094664,12.050513900762343,2479200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-20,11.69315242767334,11.92728478642953,11.69315242767334,11.892557359717276,3376800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-21,11.254015922546388,11.655065076205616,11.2528954347759,11.494869512296022,5968000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-24,10.844006538391112,11.260738289993997,8.638236822646574,11.14199221464601,10098400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-25,10.727498054504396,11.336912553883256,10.72637756688368,10.964990149197895,16720800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-26,11.262980461120604,11.285385093106118,10.833925006610828,10.833925006610828,5229600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-27,11.534080505371094,11.534080505371094,11.283145036040136,11.377245516533522,4766400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-28,11.558722496032717,11.573285416880363,11.467982653286471,11.485906182431142,2215200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-08-31,11.464619636535645,11.592328717286016,11.433252823772287,11.51503131820379,2461600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-01,11.099419593811035,11.350354956343756,11.035565479314892,11.350354956343756,4325600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-02,11.359319686889648,11.359319686889648,11.143111697418457,11.210326434860525,3312000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-03,11.370525360107422,11.50943597248644,11.333556944453342,11.405252799531675,2159200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-04,11.205843925476074,11.283141333863089,11.15319211713603,11.25849573381612,2839200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-08,11.51839542388916,11.530718226171391,11.39068715903858,11.445579098043735,2206400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-09,11.379484176635742,11.652824222450471,11.352597597953569,11.604653503997104,2152800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-10,11.49150848388672,11.5665649228143,11.3469963353159,11.366040353309756,2319200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-11,11.54752254486084,11.54752254486084,11.408611105845424,11.428775614432706,1701600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-14,11.513916015625,11.604655886935335,11.485909798091496,11.5945740588706,2047200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-15,11.660666465759276,11.695394751156195,11.522876376050906,11.553122710112175,3069600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-16,11.724519729614258,11.739082650588497,11.640501102731733,11.670747432349506,1882400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-17,11.660666465759276,11.84102654633836,11.64274293382566,11.704356944463902,2686400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-18,11.515031814575195,11.63377785506419,11.488146096002168,11.527354613646498,1728000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-21,11.61025619506836,11.670749720847656,11.520635966947513,11.5777688837416,1271200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-22,11.428772926330566,11.471342909269849,11.348115765634232,11.43885560559363,2234400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-23,11.445175170898438,11.4881593092332,11.382960491585228,11.458749518116049,1669600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-24,11.433866500854492,11.463276299313796,11.240436535537288,11.330929617204273,2728000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-25,11.40671730041504,11.562819305007435,11.347896843056548,11.53793342815855,2652800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-28,11.137494087219238,11.377302316698184,11.129575935741876,11.345629710788732,2740800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-29,11.079809188842772,11.23477978091273,11.000627638450345,11.179352695638029,3439200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-09-30,11.311699867248535,11.323011394512942,11.180483734541632,11.216682002610469,3087200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-01,11.317353248596191,11.347894450918163,11.160120728574713,11.347894450918163,2484000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-02,11.489294052124023,11.491556012475856,11.145418256690702,11.179353703067942,3675200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-05,11.71778678894043,11.751722225959492,11.550374152615216,11.550374152615216,3116000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-06,11.7449369430542,11.764166623681058,11.677066923597325,11.700821387256523,1928800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-07,11.80828094482422,11.842216382511484,11.655573201259593,11.817330509942693,2663200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-08,11.865974426269531,11.891990855072503,11.713266636599272,11.787923413832033,1941600,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-09,11.928186416625977,11.933842611410508,11.85918498272266,11.882940310406362,1888800,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-12,11.938365936279297,11.957595615375007,11.880676035978114,11.957595615375007,1952000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-13,11.882936477661133,11.979085716886887,11.867100172989309,11.876148873506152,2026400,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-14,11.875021934509276,11.93949858398782,11.817332028234537,11.860316173548853,1707200,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-15,12.015286445617676,12.024336011662198,11.904431419107576,11.90556283061667,5068000,0,0.0,99050.9086303711,0.0,99050.9086303711,-0.9490913696289072,0.0
2015-10-16,12.04809284210205,12.04809284210205,11.974566613820874,12.03225652992017,1980800,1,8221.0,3.5373754501342773,99047.37125492096,99050.9086303711,-0.9490913696289072,0.0
2015-10-19,12.087679862976074,12.089941822720975,11.990399196678878,12.023203222571096,1884000,0,8221.0,3.5373754501342773,99372.8161535263,99376.35352897644,-0.6236464710235645,0.32856326418952975
2015-10-20,12.044694900512695,12.07862947245109,12.001709901171187,12.046956860103004,1800800,0,8221.0,3.5373754501342773,99019.43677711487,99022.974152565,-0.977025847434998,-0.3555970448326007
2015-10-21,11.930450439453123,12.083158220835776,11.923663695440547,12.063928537457317,1155200,0,8221.0,3.5373754501342773,98080.23306274413,98083.77043819426,-1.916229561805738,-0.9484705164719776
2015-10-22,12.203058242797852,12.227944113933168,12.026596048222306,12.026596048222306,2230400,0,8221.0,3.5373754501342773,100321.34181404114,100324.87918949127,0.32487918949126726,2.2848925375571705
2015-10-23,12.534494400024414,12.57974137228862,12.44060794661789,12.51639612892726,2675200,0,8221.0,3.5373754501342773,103046.07846260071,103049.61583805084,3.0496158380508342,2.7159132117300144
2015-10-26,12.477932929992676,12.520917931767205,12.431555420147646,12.520917931767205,2831200,0,8221.0,3.5373754501342773,102581.08661746979,102584.62399291992,2.584623992919921,-0.45123103210951143
2015-10-27,12.39988613128662,12.480199099542348,12.382918408299808,12.44852647690789,2236000,0,8221.0,3.5373754501342773,101939.4638853073,101943.00126075743,1.9430012607574376,-0.6254570199592191
2015-10-28,12.617071151733398,12.617071151733398,12.433821288438986,12.447395640058147,2062400,0,8221.0,3.5373754501342773,103724.94193840027,103728.4793138504,3.728479313850408,1.7514474078764275
2015-10-29,12.55824851989746,12.574085693315189,12.497166101491937,12.528838722299003,1963200,0,8221.0,3.5373754501342773,103241.36108207701,103244.89845752715,3.2448984575271567,-0.46619873300185466
2015-10-30,12.494903564453123,12.59670903581763,12.494903564453123,12.580872725051398,2960800,0,8221.0,3.5373754501342773,102720.60220336913,102724.13957881926,2.7241395788192513,-0.5043918745507026
2015-11-02,12.614808082580566,12.628382433935329,12.486986176960045,12.55259424732,3410400,0,8221.0,3.5373754501342773,103706.33724689484,103709.87462234497,3.7098746223449774,0.9595943539340679
2015-11-03,12.697381019592283,12.749414726890397,12.558246754306197,12.583132628017047,2744800,0,8221.0,3.5373754501342773,104385.16936206816,104388.7067375183,4.3887067375183,0.6545491619243338
2015-11-04,12.721136093139648,12.750546751030642,12.69059488676316,12.73584099057809,2237600,0,8221.0,3.5373754501342773,104580.45982170105,104583.99719715118,4.583997197151191,0.18708006424865697
2015-11-05,12.682676315307615,12.792399062766831,12.65665902975674,12.782218948647412,2259200,0,8221.0,3.5373754501342773,104264.2819881439,104267.81936359404,4.267819363594039,-0.302319515442806
2015-11-06,12.757335662841797,12.758467074533751,12.64648148142943,12.663448341737464,2009600,0,8221.0,3.5373754501342773,104878.05648422241,104881.59385967255,4.8815938596725506,0.5886518964573373
2015-11-09,12.636297225952148,12.759595177979406,12.567295801875636,12.759595177979406,2307200,0,8221.0,3.5373754501342773,103882.99949455261,103886.53687000275,3.8865368700027547,-0.9487431998803753
2015-11-10,12.54354476928711,12.5899231561529,12.484724305691802,12.5899231561529,2147200,0,8221.0,3.5373754501342773,103120.48154830933,103124.01892375946,3.124018923759464,-0.7339911110882946
2015-11-11,12.53675651550293,12.6295124150514,12.515264010712643,12.57295391866784,1604000,0,8221.0,3.5373754501342773,103064.67531394958,103068.21268939972,3.0682126893997186,-0.05411565117627859
2015-11-12,12.41119384765625,12.529966146062344,12.405537654059492,12.483588638022052,1709600,0,8221.0,3.5373754501342773,102032.42462158203,102035.96199703217,2.0359619970321763,-1.0015218712274399
